Num,Post,Date,Like,Like_ID,Share,Share_ID,Share_Content,Comment,Comment_ID,Comment_Content
56,今年的蔬菜有土豆、胡萝卜、洋葱，即将收获，大家不要着急哈！等它们慢慢长，长得足够好吃，能量足够才让它们离开土地，到您的餐桌，俗话说：“好饭不怕晚！”感谢各位自我们返乡以来的坚定支持与等待[微笑][馋嘴][爱你][互粉][鲜花][给力] ​​​,2016-8-31,7,"['1495128067', '2218307173', '5516731834', '2804454202', '2435587595', '1787139617', '5120313855']",2,['3192497570'], 带着秋天的收获来赶集！[哈哈][哈哈] ,18,"['579922049', '1342773425', '2712782210', '579922049', '2712782210', '579922049', '579922049', '579922049']",":微信号是lyxht2012,淘宝店铺搜索：快乐返乡青年$有淘宝或微店什么的吗$:好的，谢谢[花痴]$:淘宝店铺搜索：快乐返乡青年$请问店铺地址嘿？$:张志星$:谢谢，你是？$:先育苗，和胡萝卜种法不一样"
57,热爱生活的方式有许许多多，好好吃早餐便是其中的一种！[爱你]红豆薏仁汤、绿豆百合汤、银耳莲子羹、八宝米粥、黑色能量粥…食材全部来自各位农友：@沃翠源 、@快乐返乡青年 、绿耕城乡互助社的生态好食材，7种不同的杂粮搭配分享给大家，购买“粮晨集食”戳[嘻嘻]：晨起，我就想念这一碗粥丨大暑 ​​​,2016-7-29,0,[],0,[],,3,['579922049'],:早上好，好好吃，杂粮粥。
58,土豆地里花海一片，回来几天天天下雨，今年年景不错。草原上孩子玩的真开心，采蘑菇喂田鼠。学做莜面窝窝，我们返乡很幸福很甜蜜！ 张家口·康保镇 ​​​,2016-7-19,11,"['5236326860', '3798723780', '2435587595', '2941356017', '5309498028', '2377313921', '2804454202', '3293127991', '3227978735', '5516731834']",3,"['3192497570', '5516731834']",:转发微博 $:转发微博 ,2,"['2435587595', '1859544720']",[哈哈]一起幸福一下。$土豆花原来这么美的。谢谢分享。
59,这头驴女士是我爸从邻村买的，当时还是位姑娘来我家时生了一只小驴没几天夭折了以后就没生过。由于我们坝上平原都已经机械化她就没活干了，当时我家还有一头牛她俩经常打架，牛踢驴，驴咬牛[哈哈]。正好遇夏家是丘陵地区需要驴。就把它送给岳父家了。来了好几年脾气变得很好了。 张家口·定方水乡 ​​​,2016-7-11,5,"['2906150081', '3083296015', '1918547924', '5120313855', '1596858933']",3,"['3626742550', '5978091483']",:转发微博 $:转发[困死了]舒滨璐竹峪香微博 ,2,"['2435587595', '1787139617']",[哈哈]驴脾气$驴是不是没事总是叫啊！？
60,响应@北京有机农夫市集 的号召环保之行，已经用了三年的二手面袋了，主要用来装粮食用今天又回收了400个洗一洗晾一晾给秋天做准备。明天杏就熟了开始摘杏，好吃的杏仁从现在开始！ 张家口·城镇街区 ​​​,2016-7-6,5,"['2435587595', '3174515262', '1856444232', '5120313855', '1787139617']",1,[],,0,[],
61,这几天大家光看照片了，真正的原始磨米是石器时代用碾子碾，这个比它高一个级别。其实老爷子已经不想给磨了，但是为什么我还死气白脸就让他磨，因为这个磨米机转速不算高可以留下很多有营养的东西。不知道再过几年老爷子年岁更大还能不能再加工了 张家口·城镇街区 秒拍视频 . ​​​,2016-7-6,4,"['2435587595', '1556889160', '2120465315', '5738009082']",2,['2551167305'],:[good][good] ,2,"['579922049', '1645964357']",:聪明$老爷子不干了，你们把机器收了用[哈哈]
62,今天从早到晚一直在忙晒谷子磨米，夏天容易返潮必须要晾晒一下。地理的谷子苗长势喜人，希望今年的小米能在口感上在上一个台阶。一定要追求精益求精来迎合每一位各户。客户就是我们的航标，你们正确的要求就是我们的追求。谢谢支持返乡青年！ 张家口·定方水乡 ​​​,2016-7-4,5,"['1615279442', '2435587595', '5516731834', '3810358998', '5120313855', '5738009082', '2647092907', '1762097564']",0,[],,0,[],
63,今天从早到晚一直在忙晒谷子磨米，夏天容易返潮必须要晾晒一下。地理的谷子苗长势喜人，希望今年的小米能在口感上在上一个台阶。一定要追求精益求精来迎合每一位各户。客户就是我们的航标，你们正确的要求就是我们的追求。谢谢支持返乡青年！ 张家口·定方水乡 ​​​,2016-7-3,8,"['1615279442', '2435587595', '5516731834', '3810358998', '5120313855', '5738009082', '2647092907', '1762097564']",9,"['579922049', '5516731834', '2120120395', '1686395564', '1749842705', '3204440392', '2647092907']",:今天终于把小米磨出来，昨天是机器锣坏了，今天是传送带坏了，帮得老大爷修了一上午机器。他自己拆开搬不动，我只能帮忙连带学习修理磨米机了！ $:Lily的燕麦 ，一直在用。 $:转发微博 $:转发微博 $:[good][good] $:[good][good]张家口的小米，好吃的没得说。熬粥这个黏糊啊 $:转发微博 ,1,['1896363611'],水乡没见水啊？我老家是宣化的
64,残垣断壁耄耋老人，曾经热闹的村庄已变得非常安静。谷子长势喜人，我的返乡有种啊！ 张家口·辛庄子乡 ​​​,2016-7-2,17,"['2043039360', '2664017601', '5393576574', '2154757911', '1420621891', '1751798575', '1007666255', '3293127991', '3126835037', '5350079249']",3,"['731596780', '623267774']",:有老玉米种吗？ $:转发微博 ,6,"['1657443411', '2120465315', '3296186751', '731596780', '579922049', '623267774']",北京张家口杏1.5-2.5$必有收获$杏仁？$有老玉米种吗？$:谢谢支持$谷子收获一定买
65,#开集通知#本周仅一集~6/5五彩城市集上，好食材+十足的心意，教你包一枚走心的好粽！[围观]我们托了朋友从浙江诸暨寄来了野生的粽叶，还有农场自己种的马蔺叶子作为捆绑绳。@八晌田有机农场 去年试种了几亩地的糯米这次终于要大显身手啦！配上@辛侬夫有机农庄 生态养殖的土猪五花肉，@国仁绿色联盟 的 ​​​ 全文,2016-6-4,1,"['2401275081', '5891601322', '5214542508', '1834607313', '5887968015', '2272192455', '5905599918']",0,[],,0,[],
66,我家的田我家的地，生态种植能产好东西。   不用化肥农药除草剂，全是人工辛苦换来滴。 麦片好吃还需手工艺，压扁晾晒还要真空机。 新时代的农民不容易，产量不高心里挺得意。 要问产品销到哪里去，淘宝和北京农夫市集。@北京有机农夫市集 张家口·康保镇 ​​​,2016-5-30,6,"['1922792705', '1197612185', '5589039710', '3314959242', '1101447694', '2435587595']",3,['2647092907'],:“我家的田我家的地，不用农药化肥除草剂”[good] ,11,"['2435587595', '579922049', '579922049', '2647092907', '579922049', '2435587595', '338787860', '579922049', '579922049']",:[鼓掌]好呀。$:你可以先吃后给钱，有就给没有就和我们一起干$:还记得呢？[哈哈]$“我家的田我家的地，不用农药化肥除草剂”[good]$:店铺搜索：快乐返乡青年生态农场$:等姐攒足了钱继续买。[太阳]$:哦哦$:[可爱]姐是我们忠实的支持者，还在坚持看我们的微博！谢谢！$:你好，是燕麦片
67,#亚麻籽上新#@快乐返乡青年 遇夏家的新鲜亚麻籽到店啦[鼓掌][鼓掌] 亚麻籽含有丰富的Omega-3脂肪酸，是人体细胞结构中最重要的成份之一，被称为必需脂肪酸。现代人近年的饮食习惯改变，吸收了过多的饱和脂肪酸，影响细胞正常运作，因而引起三大退化性疾病：心血管病、癌症、糖尿病。科学家认为增加吸收 ​​​ 全文,2016-5-26,1,['2690051771'],0,[],,0,[],
68,#亚麻籽上新#@快乐返乡青年 遇夏家的新鲜亚麻籽到店啦[鼓掌][鼓掌] 亚麻籽含有丰富的Omega-3脂肪酸，是人体细胞结构中最重要的成份之一，被称为必需脂肪酸。现代人近年的饮食习惯改变，吸收了过多的饱和脂肪酸，影响细胞正常运作，因而引起三大退化性疾病：心血管病、癌症、糖尿病。科学家认为增加吸收 ​​​ 全文,2016-5-26,0,[],0,[],,0,[],
69,杏仁有了，燕麦片又缺货了，朋友们的订货热情很高啊！你可知道，生长是个缓慢的过程，加工成成品又是一个缓慢的过程。前几天订杏仁的今天统一发走，燕麦片周五应该能加工好[可爱][亲亲][馋嘴] 张家口·城镇街区 ​​​,2016-5-24,2,"['1798471894', '2435587595']",0,[],,4,"['579922049', '2644516317', '579922049']",:您好，要杏仁请搜索淘宝店铺:快乐返乡青年生态农场，或关注我的微信:lyxht2012$我们需要杏仁，怎么买？$回复
70,我们没种过葱头开始以为网上买的种子不行怕发芽率不高就撒种密一些，结果发芽还挺好这几天移栽苗子我们四家一起干每天俩家不用雇人还非常快。 张家口·康保镇 ​​​,2016-5-23,2,"['5236326860', '5120313855']",0,[],,0,[],
71,#单品推荐#最新的干炒甜杏仁到店啦[鼓掌] 仅仅断货24小时，就有N个吃货达人来追问何时到货了[笑cry] 遇夏家的炒杏仁真的是好吃到爆，根本停不下来的赶脚，是所谓的美国大杏仁们无法比拟的纯正味道，也是卖菜妹最爱吃的零嘴，没有之一[嘻嘻][馋嘴] @快乐返乡青年 ​​​,2016-5-18,2,[],0,[],,3,"['2004631857', '3169749105']",请问有购买地址吗？$多少钱一斤
72,端午节包粽子啦！又糯又香的粽子，小朋友非常爱吃啊，是那种非常朴素的好吃！是食物本来味道的好吃！人工挑选杂质，为了把好的米给大家，也是拼了，同时挑米是一个修心的过程呢。相信吃到米的人们能感受到我们的这份真心！http://t.cn/RqDOdlr ​​​,2016-5-17,1,['3798723780'],0,[],,0,[],
73,#爆款上新#盼望已久的燕麦片终于到店啦[鼓掌][鼓掌]@快乐返乡青年 自己家种的燕麦米加工而成，无任何添加，高纤维高营养，真正的健康早餐放心食材。数量有限只有三十包，先到先得呦[挤眼][挤眼] ​​​,2016-5-15,0,[],1,"['579922049', '5099438129']",:[鼓掌][鼓掌] $:转发微博 ,0,[],
74,#Happy birthday#今天立夏，也是我们农友@快乐返乡青年 遇夏的生日[蛋糕][礼物][爱你] 她家的土豆每年十月上市卖得特别火爆，她家的燕麦米香喷喷QQ弹好吃得不得了。集室马上也会有她家的最新单品燕麦片[色][色]，健康早餐有料啦[鼓掌][鼓掌] 敬请期待哦[嘻嘻][嘻嘻]@北京有机农夫市集 ​​​,2016-5-5,2,"['5355232576', '2441077175', '3207767543', '3193098777']",2,"['1068088354', '579922049']",: 谢谢集室小伙伴的祝福！你们辛苦啦！夏天快乐！[偷笑][鲜花][可爱][沙尘暴][微风][亲亲]愿今年风调雨顺，以更高品质生态农产品回报大家[拳头][太阳][威武] $:谢谢集室小伙伴的祝福！你们辛苦啦！夏天快乐！[偷笑][鲜花][可爱][沙尘暴][微风][亲亲]愿今年风调雨顺，以更高品质生态农产品回报大家[拳头][太阳][威武] ,3,[],
75,刚刚加工的燕麦片正晾晒中下午就可以 包装了。 张家口·城镇街区 ​​​,2016-5-4,1,[],0,[],,0,[],
76,营养燕麦片链接在这里哦！亲们，在这里拍：http://t.cn/RqQpVbG ​​​,2016-5-4,2,"['2435587595', '1834658223']",1,['5269279653'],:转发微博 ,0,[],
77,刚刚加工的燕麦片正晾晒中下午就可以 包装了。 张家口·城镇街区 ​​​,2016-5-4,0,[],3,"['5269279653', '579922049']",:终于能吃到农友自己种的燕麦片啦～[强壮][强壮] $: 终于能吃到农友自己种的燕麦片啦～ ,6,"['1677592443', '579922049', '1911040477', '579922049', '579922049', '1911040477']",买到家了，但不知道怎么做啊，网上查生的和熟的做法不一样。淘宝店上说明太少啊，亲$:亲，看到您的留言了，普通快递一般都不能到付，不然运费会贵一倍呢！$:已经下单啦，多谢！如果可以的话，请发运费到付吧，不行就算了。谢谢！$:亲看到了吗？给您发了一个燕麦片链接！$:$tb链接甩一个吧？
78,分享图片真是佩服我的客户呀！你们把我们的面粉做得那么好吃，那么漂亮[亲亲]，此两张图是一位大学生朋友做的，而且是新手，我都不敢相信啊！朋友们，只要您用心，相信您也会做出好吃的点心的。[抱抱] ​​​,2016-5-3,5,[],0,[],,1,['512335193'],hi.美美的！可以互个粉吗[微笑]
79,现在的面粉系列总算全了：全麦粉，精面粉，细麸子：http://t.cn/RqH8jeh ​​​,2016-5-3,0,[],0,[],,0,[],
80,开花馒头好吃有营养一定要用麸子胚芽面。我家的小麦胚芽全在细麸子里。 张家口·张纪镇 ​​​,2016-4-30,8,"['5309498028', '2603079851', '5015360535', '2435587595', '3311927983', '5120313855', '2688788590', '2672969447']",7,"['3831457732', '3192497570', '1418390662', '5466319451', '579922049', '5269279653']",:面粉又开始卖了，新麦磨出好面粉。 $:面粉又开始卖了，新麦磨出好面粉。 $:面粉又开始卖了，新麦磨出好面粉。 $:面粉又开始卖了，新麦磨出好面粉。 $:面粉又开始卖了，新麦磨出好面粉。 $:转发微博 ,8,"['1025894963', '1502353905', '579922049', '1502353905', '579922049', '1502353905', '579922049', '1244491982']",下单去$:噢，等天儿凉$:[嘻嘻]主要是馒头不好运输，怕路上坏了，我手艺也不行，不是每次都蒸得那么好。$:亲懒，亲笨，亲不会蒸馒头$:不卖馒头，只卖面粉，亲！$买馒头啊想$，亲，你好，这个是细麸子，您可以和精面粉一起买，想吃饺子面条不用掺，想吃馒头老板就加一点细麸子，还有全麦粉：$麸子胚芽面去哪买？
